"","season","week","half","even_wk","team","result","win","tie","loss"
"5836",2021,16,"second","even","Atlanta Falcons",4,1,0,0
"5837",2021,16,"second","even","Carolina Panthers",-26,0,0,1
"5838",2021,16,"second","even","Cincinnati Bengals",20,1,0,0
"5839",2021,16,"second","even","Dallas Cowboys",42,1,0,0
"5840",2021,16,"second","even","Houston Texans",12,1,0,0
"5841",2021,16,"second","even","Kansas City Chiefs",26,1,0,0
"5842",2021,16,"second","even","Las Vegas Raiders",4,1,0,0
"5843",2021,16,"second","even","Minnesota Vikings",-7,0,0,1
"5844",2021,16,"second","even","New England Patriots",-12,0,0,1
"5845",2021,16,"second","even","New York Jets",5,1,0,0
"5846",2021,16,"second","even","Philadelphia Eagles",24,1,0,0
"5847",2021,16,"second","even","Seattle Seahawks",-1,0,0,1
"5848",2021,16,"second","even","New Orleans Saints",-17,0,0,1
"5849",2021,17,"second","odd","Baltimore Ravens",-1,0,0,1
"5850",2021,17,"second","odd","Buffalo Bills",14,1,0,0
"5851",2021,17,"second","odd","Chicago Bears",26,1,0,0
"5852",2021,17,"second","odd","Cincinnati Bengals",3,1,0,0
"5853",2021,17,"second","odd","Dallas Cowboys",-3,0,0,1
"5854",2021,17,"second","odd","Green Bay Packers",27,1,0,0
"5855",2021,17,"second","odd","Indianapolis Colts",-3,0,0,1
"5856",2021,17,"second","odd","Los Angeles Chargers",21,1,0,0
"5857",2021,17,"second","odd","New England Patriots",40,1,0,0
"5858",2021,17,"second","odd","New Orleans Saints",8,1,0,0
"5859",2021,17,"second","odd","New York Jets",-4,0,0,1
"5860",2021,17,"second","odd","San Francisco 49ers",16,1,0,0
"5861",2021,17,"second","odd","Seattle Seahawks",22,1,0,0
"5862",2021,17,"second","odd","Tennessee Titans",31,1,0,0
"5863",2021,17,"second","odd","Washington Football Team",-4,0,0,1
"5864",2021,17,"second","odd","Pittsburgh Steelers",12,1,0,0
"5865",2021,18,"second","even","Denver Broncos",-4,0,0,1
"5866",2021,18,"second","even","Philadelphia Eagles",-25,0,0,1
"5867",2021,18,"second","even","Arizona Cardinals",-8,0,0,1
"5868",2021,18,"second","even","Atlanta Falcons",-10,0,0,1
"5869",2021,18,"second","even","Baltimore Ravens",-3,0,0,1
"5870",2021,18,"second","even","Buffalo Bills",17,1,0,0
"5871",2021,18,"second","even","Cleveland Browns",5,1,0,0
"5872",2021,18,"second","even","Detroit Lions",7,1,0,0
"5873",2021,18,"second","even","Houston Texans",-3,0,0,1
"5874",2021,18,"second","even","Jacksonville Jaguars",15,1,0,0
"5875",2021,18,"second","even","Las Vegas Raiders",3,1,0,0
"5876",2021,18,"second","even","Los Angeles Rams",-3,0,0,1
"5877",2021,18,"second","even","Miami Dolphins",9,1,0,0
"5878",2021,18,"second","even","Minnesota Vikings",14,1,0,0
"5879",2021,18,"second","even","New York Giants",-15,0,0,1
"5880",2021,18,"second","even","Tampa Bay Buccaneers",24,1,0,0
"5881",2022,1,"first","odd","Los Angeles Rams",-21,0,0,1
"5882",2022,1,"first","odd","Arizona Cardinals",-23,0,0,1
"5883",2022,1,"first","odd","Atlanta Falcons",-1,0,0,1
"5884",2022,1,"first","odd","Carolina Panthers",-2,0,0,1
"5885",2022,1,"first","odd","Chicago Bears",9,1,0,0
"5886",2022,1,"first","odd","Cincinnati Bengals",-3,0,0,1
"5887",2022,1,"first","odd","Dallas Cowboys",-16,0,0,1
"5888",2022,1,"first","odd","Detroit Lions",-3,0,0,1
"5889",2022,1,"first","odd","Houston Texans",0,0,1,0
"5890",2022,1,"first","odd","Los Angeles Chargers",5,1,0,0
"5891",2022,1,"first","odd","Miami Dolphins",13,1,0,0
"5892",2022,1,"first","odd","Minnesota Vikings",16,1,0,0
"5893",2022,1,"first","odd","New York Jets",-15,0,0,1
"5894",2022,1,"first","odd","Tennessee Titans",-1,0,0,1
"5895",2022,1,"first","odd","Washington Commanders",6,1,0,0
"5896",2022,1,"first","odd","Seattle Seahawks",1,1,0,0
"5897",2022,2,"first","even","Kansas City Chiefs",3,1,0,0
"5898",2022,2,"first","even","Baltimore Ravens",-4,0,0,1
"5899",2022,2,"first","even","Cleveland Browns",-1,0,0,1
"5900",2022,2,"first","even","Dallas Cowboys",3,1,0,0
"5901",2022,2,"first","even","Denver Broncos",7,1,0,0
"5902",2022,2,"first","even","Detroit Lions",9,1,0,0
"5903",2022,2,"first","even","Green Bay Packers",17,1,0,0
"5904",2022,2,"first","even","Jacksonville Jaguars",24,1,0,0
"5905",2022,2,"first","even","Las Vegas Raiders",-6,0,0,1
"5906",2022,2,"first","even","Los Angeles Rams",4,1,0,0
"5907",2022,2,"first","even","New Orleans Saints",-10,0,0,1
"5908",2022,2,"first","even","New York Giants",3,1,0,0
"5909",2022,2,"first","even","Pittsburgh Steelers",-3,0,0,1
"5910",2022,2,"first","even","San Francisco 49ers",20,1,0,0
"5911",2022,2,"first","even","Buffalo Bills",34,1,0,0
"5912",2022,2,"first","even","Philadelphia Eagles",17,1,0,0
"5913",2022,3,"first","odd","Cleveland Browns",12,1,0,0
"5914",2022,3,"first","odd","Arizona Cardinals",-8,0,0,1
"5915",2022,3,"first","odd","Carolina Panthers",8,1,0,0
"5916",2022,3,"first","odd","Chicago Bears",3,1,0,0
"5917",2022,3,"first","odd","Denver Broncos",1,1,0,0
"5918",2022,3,"first","odd","Indianapolis Colts",3,1,0,0
"5919",2022,3,"first","odd","Los Angeles Chargers",-28,0,0,1
"5920",2022,3,"first","odd","Miami Dolphins",2,1,0,0
"5921",2022,3,"first","odd","Minnesota Vikings",4,1,0,0
"5922",2022,3,"first","odd","New England Patriots",-11,0,0,1
"5923",2022,3,"first","odd","New York Jets",-15,0,0,1
"5924",2022,3,"first","odd","Seattle Seahawks",-4,0,0,1
"5925",2022,3,"first","odd","Tampa Bay Buccaneers",-2,0,0,1
"5926",2022,3,"first","odd","Tennessee Titans",2,1,0,0
"5927",2022,3,"first","odd","Washington Commanders",-16,0,0,1
"5928",2022,3,"first","odd","New York Giants",-7,0,0,1
"5929",2022,4,"first","even","Cincinnati Bengals",12,1,0,0
"5930",2022,4,"first","even","Atlanta Falcons",3,1,0,0
"5931",2022,4,"first","even","Baltimore Ravens",-3,0,0,1
"5932",2022,4,"first","even","Carolina Panthers",-10,0,0,1
"5933",2022,4,"first","even","Dallas Cowboys",15,1,0,0
"5934",2022,4,"first","even","Detroit Lions",-3,0,0,1
"5935",2022,4,"first","even","Green Bay Packers",3,1,0,0
"5936",2022,4,"first","even","Houston Texans",-10,0,0,1
"5937",2022,4,"first","even","Indianapolis Colts",-7,0,0,1
"5938",2022,4,"first","even","Las Vegas Raiders",9,1,0,0
"5939",2022,4,"first","even","New Orleans Saints",-3,0,0,1
"5940",2022,4,"first","even","New York Giants",8,1,0,0
"5941",2022,4,"first","even","Philadelphia Eagles",8,1,0,0
"5942",2022,4,"first","even","Pittsburgh Steelers",-4,0,0,1
"5943",2022,4,"first","even","Tampa Bay Buccaneers",-10,0,0,1
"5944",2022,4,"first","even","San Francisco 49ers",15,1,0,0
"5945",2022,5,"first","odd","Denver Broncos",-3,0,0,1
"5946",2022,5,"first","odd","Arizona Cardinals",-3,0,0,1
"5947",2022,5,"first","odd","Baltimore Ravens",2,1,0,0
"5948",2022,5,"first","odd","Buffalo Bills",35,1,0,0
"5949",2022,5,"first","odd","Carolina Panthers",-22,0,0,1
"5950",2022,5,"first","odd","Cleveland Browns",-2,0,0,1
"5951",2022,5,"first","odd","Green Bay Packers",-5,0,0,1
"5952",2022,5,"first","odd","Jacksonville Jaguars",-7,0,0,1
"5953",2022,5,"first","odd","Los Angeles Rams",-12,0,0,1
"5954",2022,5,"first","odd","Minnesota Vikings",7,1,0,0
"5955",2022,5,"first","odd","New England Patriots",29,1,0,0
"5956",2022,5,"first","odd","New Orleans Saints",7,1,0,0
"5957",2022,5,"first","odd","New York Jets",23,1,0,0
"5958",2022,5,"first","odd","Tampa Bay Buccaneers",6,1,0,0
"5959",2022,5,"first","odd","Washington Commanders",-4,0,0,1
"5960",2022,5,"first","odd","Kansas City Chiefs",1,1,0,0
"5961",2022,6,"first","even","Chicago Bears",-5,0,0,1
"5962",2022,6,"first","even","Atlanta Falcons",14,1,0,0
"5963",2022,6,"first","even","Cleveland Browns",-23,0,0,1
"5964",2022,6,"first","even","Green Bay Packers",-17,0,0,1
"5965",2022,6,"first","even","Indianapolis Colts",7,1,0,0
"5966",2022,6,"first","even","Kansas City Chiefs",-4,0,0,1
"5967",2022,6,"first","even","Los Angeles Rams",14,1,0,0
"5968",2022,6,"first","even","Miami Dolphins",-8,0,0,1
"5969",2022,6,"first","even","New Orleans Saints",-4,0,0,1
"5970",2022,6,"first","even","New York Giants",4,1,0,0
"5971",2022,6,"first","even","Philadelphia Eagles",9,1,0,0
"5972",2022,6,"first","even","Pittsburgh Steelers",2,1,0,0
"5973",2022,6,"first","even","Seattle Seahawks",10,1,0,0
"5974",2022,6,"first","even","Los Angeles Chargers",3,1,0,0
"5975",2022,7,"first","odd","Arizona Cardinals",8,1,0,0
"5976",2022,7,"first","odd","Baltimore Ravens",3,1,0,0
"5977",2022,7,"first","odd","Carolina Panthers",18,1,0,0
"5978",2022,7,"first","odd","Cincinnati Bengals",18,1,0,0
"5979",2022,7,"first","odd","Dallas Cowboys",18,1,0,0
"5980",2022,7,"first","odd","Denver Broncos",-7,0,0,1
"5981",2022,7,"first","odd","Jacksonville Jaguars",-6,0,0,1
"5982",2022,7,"first","odd","Las Vegas Raiders",18,1,0,0
"5983",2022,7,"first","odd","Los Angeles Chargers",-14,0,0,1
"5984",2022,7,"first","odd","Miami Dolphins",6,1,0,0
"5985",2022,7,"first","odd","San Francisco 49ers",-21,0,0,1
"5986",2022,7,"first","odd","Tennessee Titans",9,1,0,0
"5987",2022,7,"first","odd","Washington Commanders",2,1,0,0
"5988",2022,7,"first","odd","New England Patriots",-19,0,0,1
"5989",2022,8,"first","even","Tampa Bay Buccaneers",-5,0,0,1
"5990",2022,8,"first","even","Atlanta Falcons",3,1,0,0
"5991",2022,8,"first","even","Buffalo Bills",10,1,0,0
"5992",2022,8,"first","even","Dallas Cowboys",20,1,0,0
"5993",2022,8,"first","even","Detroit Lions",-4,0,0,1
"5994",2022,8,"first","even","Houston Texans",-7,0,0,1
"5995",2022,8,"first","even","Indianapolis Colts",-1,0,0,1
"5996",2022,8,"first","even","Jacksonville Jaguars",-4,0,0,1
"5997",2022,8,"first","even","Los Angeles Rams",-17,0,0,1
"5998",2022,8,"first","even","Minnesota Vikings",8,1,0,0
"5999",2022,8,"first","even","New Orleans Saints",24,1,0,0
"6000",2022,8,"first","even","New York Jets",-5,0,0,1
"6001",2022,8,"first","even","Philadelphia Eagles",22,1,0,0
"6002",2022,8,"first","even","Seattle Seahawks",14,1,0,0
"6003",2022,8,"first","even","Cleveland Browns",19,1,0,0
"6004",2022,9,"first","odd","Houston Texans",-12,0,0,1
"6005",2022,9,"first","odd","Arizona Cardinals",-10,0,0,1
"6006",2022,9,"first","odd","Atlanta Falcons",-3,0,0,1
"6007",2022,9,"first","odd","Chicago Bears",-3,0,0,1
"6008",2022,9,"first","odd","Cincinnati Bengals",21,1,0,0
"6009",2022,9,"first","odd","Detroit Lions",6,1,0,0
"6010",2022,9,"first","odd","Jacksonville Jaguars",7,1,0,0
"6011",2022,9,"first","odd","Kansas City Chiefs",3,1,0,0
"6012",2022,9,"first","odd","New England Patriots",23,1,0,0
"6013",2022,9,"first","odd","New York Jets",3,1,0,0
"6014",2022,9,"first","odd","Tampa Bay Buccaneers",3,1,0,0
"6015",2022,9,"first","odd","Washington Commanders",-3,0,0,1
"6016",2022,9,"first","odd","New Orleans Saints",-14,0,0,1
"6017",2022,10,"second","even","Carolina Panthers",10,1,0,0
"6018",2022,10,"second","even","Buffalo Bills",-3,0,0,1
"6019",2022,10,"second","even","Chicago Bears",-1,0,0,1
"6020",2022,10,"second","even","Green Bay Packers",3,1,0,0
"6021",2022,10,"second","even","Kansas City Chiefs",10,1,0,0
"6022",2022,10,"second","even","Las Vegas Raiders",-5,0,0,1
"6023",2022,10,"second","even","Los Angeles Rams",-10,0,0,1
"6024",2022,10,"second","even","Miami Dolphins",22,1,0,0
"6025",2022,10,"second","even","New York Giants",8,1,0,0
"6026",2022,10,"second","even","Pittsburgh Steelers",10,1,0,0
"6027",2022,10,"second","even","San Francisco 49ers",6,1,0,0
"6028",2022,10,"second","even","Tampa Bay Buccaneers",5,1,0,0
"6029",2022,10,"second","even","Tennessee Titans",7,1,0,0
"6030",2022,10,"second","even","Philadelphia Eagles",-11,0,0,1
"6031",2022,11,"second","odd","Green Bay Packers",-10,0,0,1
"6032",2022,11,"second","odd","Atlanta Falcons",3,1,0,0
"6033",2022,11,"second","odd","Baltimore Ravens",10,1,0,0
"6034",2022,11,"second","odd","Buffalo Bills",8,1,0,0
"6035",2022,11,"second","odd","Denver Broncos",-6,0,0,1
"6036",2022,11,"second","odd","Houston Texans",-13,0,0,1
"6037",2022,11,"second","odd","Indianapolis Colts",-1,0,0,1
"6038",2022,11,"second","odd","Los Angeles Chargers",-3,0,0,1
"6039",2022,11,"second","odd","Minnesota Vikings",-37,0,0,1
"6040",2022,11,"second","odd","New England Patriots",7,1,0,0
"6041",2022,11,"second","odd","New Orleans Saints",7,1,0,0
"6042",2022,11,"second","odd","New York Giants",-13,0,0,1
"6043",2022,11,"second","odd","Pittsburgh Steelers",-7,0,0,1
"6044",2022,11,"second","odd","Arizona Cardinals",-28,0,0,1
"6045",2022,12,"second","even","Dallas Cowboys",8,1,0,0
"6046",2022,12,"second","even","Detroit Lions",-3,0,0,1
"6047",2022,12,"second","even","Minnesota Vikings",7,1,0,0
"6048",2022,12,"second","even","Arizona Cardinals",-1,0,0,1
"6049",2022,12,"second","even","Carolina Panthers",13,1,0,0
"6050",2022,12,"second","even","Cleveland Browns",6,1,0,0
"6051",2022,12,"second","even","Jacksonville Jaguars",1,1,0,0
"6052",2022,12,"second","even","Kansas City Chiefs",16,1,0,0
"6053",2022,12,"second","even","Miami Dolphins",15,1,0,0
"6054",2022,12,"second","even","New York Jets",21,1,0,0
"6055",2022,12,"second","even","Philadelphia Eagles",7,1,0,0
"6056",2022,12,"second","even","San Francisco 49ers",13,1,0,0
"6057",2022,12,"second","even","Seattle Seahawks",-6,0,0,1
"6058",2022,12,"second","even","Tennessee Titans",-4,0,0,1
"6059",2022,12,"second","even","Washington Commanders",6,1,0,0
"6060",2022,12,"second","even","Indianapolis Colts",-7,0,0,1
"6061",2022,13,"second","odd","New England Patriots",-14,0,0,1
"6062",2022,13,"second","odd","Atlanta Falcons",-3,0,0,1
"6063",2022,13,"second","odd","Baltimore Ravens",1,1,0,0
"6064",2022,13,"second","odd","Chicago Bears",-9,0,0,1
"6065",2022,13,"second","odd","Cincinnati Bengals",3,1,0,0
"6066",2022,13,"second","odd","Dallas Cowboys",35,1,0,0
"6067",2022,13,"second","odd","Detroit Lions",26,1,0,0
"6068",2022,13,"second","odd","Houston Texans",-13,0,0,1
"6069",2022,13,"second","odd","Las Vegas Raiders",7,1,0,0
"6070",2022,13,"second","odd","Los Angeles Rams",-4,0,0,1
"6071",2022,13,"second","odd","Minnesota Vikings",5,1,0,0
"6072",2022,13,"second","odd","New York Giants",0,0,1,0
"6073",2022,13,"second","odd","Philadelphia Eagles",25,1,0,0
"6074",2022,13,"second","odd","San Francisco 49ers",16,1,0,0
"6075",2022,13,"second","odd","Tampa Bay Buccaneers",1,1,0,0
"6076",2022,14,"second","even","Los Angeles Rams",1,1,0,0
"6077",2022,14,"second","even","Buffalo Bills",8,1,0,0
"6078",2022,14,"second","even","Cincinnati Bengals",13,1,0,0
"6079",2022,14,"second","even","Dallas Cowboys",4,1,0,0
"6080",2022,14,"second","even","Denver Broncos",-6,0,0,1
"6081",2022,14,"second","even","Detroit Lions",11,1,0,0
"6082",2022,14,"second","even","Los Angeles Chargers",6,1,0,0
"6083",2022,14,"second","even","New York Giants",-26,0,0,1
"6084",2022,14,"second","even","Pittsburgh Steelers",-2,0,0,1
"6085",2022,14,"second","even","San Francisco 49ers",28,1,0,0
"6086",2022,14,"second","even","Seattle Seahawks",-6,0,0,1
"6087",2022,14,"second","even","Tennessee Titans",-14,0,0,1
"6088",2022,14,"second","even","Arizona Cardinals",-14,0,0,1
"6089",2022,15,"second","odd","Seattle Seahawks",-8,0,0,1
"6090",2022,15,"second","odd","Buffalo Bills",3,1,0,0
"6091",2022,15,"second","odd","Cleveland Browns",10,1,0,0
"6092",2022,15,"second","odd","Minnesota Vikings",3,1,0,0
"6093",2022,15,"second","odd","Carolina Panthers",-8,0,0,1
"6094",2022,15,"second","odd","Chicago Bears",-5,0,0,1
"6095",2022,15,"second","odd","Denver Broncos",9,1,0,0
"6096",2022,15,"second","odd","Houston Texans",-6,0,0,1
"6097",2022,15,"second","odd","Jacksonville Jaguars",6,1,0,0
"6098",2022,15,"second","odd","Las Vegas Raiders",6,1,0,0
"6099",2022,15,"second","odd","Los Angeles Chargers",3,1,0,0
"6100",2022,15,"second","odd","New Orleans Saints",3,1,0,0
"6101",2022,15,"second","odd","New York Jets",-3,0,0,1
"6102",2022,15,"second","odd","Tampa Bay Buccaneers",-11,0,0,1
"6103",2022,15,"second","odd","Washington Commanders",-8,0,0,1
"6104",2022,15,"second","odd","Green Bay Packers",12,1,0,0
"6105",2022,16,"second","even","New York Jets",-16,0,0,1
"6106",2022,16,"second","even","Baltimore Ravens",8,1,0,0
"6107",2022,16,"second","even","Carolina Panthers",14,1,0,0
"6108",2022,16,"second","even","Chicago Bears",-22,0,0,1
"6109",2022,16,"second","even","Cleveland Browns",-7,0,0,1
"6110",2022,16,"second","even","Dallas Cowboys",6,1,0,0
"6111",2022,16,"second","even","Kansas City Chiefs",14,1,0,0
"6112",2022,16,"second","even","Minnesota Vikings",3,1,0,0
"6113",2022,16,"second","even","New England Patriots",-4,0,0,1
"6114",2022,16,"second","even","Pittsburgh Steelers",3,1,0,0
"6115",2022,16,"second","even","San Francisco 49ers",17,1,0,0
"6116",2022,16,"second","even","Tennessee Titans",-5,0,0,1
"6117",2022,16,"second","even","Arizona Cardinals",-3,0,0,1
"6118",2022,16,"second","even","Los Angeles Rams",37,1,0,0
"6119",2022,16,"second","even","Miami Dolphins",-6,0,0,1
"6120",2022,16,"second","even","Indianapolis Colts",-17,0,0,1
"6121",2022,17,"second","odd","Tennessee Titans",-14,0,0,1
"6122",2022,17,"second","odd","Atlanta Falcons",1,1,0,0
"6123",2022,17,"second","odd","Baltimore Ravens",-3,0,0,1
"6124",2022,17,"second","odd","Detroit Lions",31,1,0,0
"6125",2022,17,"second","odd","Green Bay Packers",24,1,0,0
"6126",2022,17,"second","odd","Houston Texans",-28,0,0,1
"6127",2022,17,"second","odd","Kansas City Chiefs",3,1,0,0
"6128",2022,17,"second","odd","Las Vegas Raiders",-3,0,0,1
"6129",2022,17,"second","odd","Los Angeles Chargers",21,1,0,0
"6130",2022,17,"second","odd","New England Patriots",2,1,0,0
"6131",2022,17,"second","odd","New York Giants",28,1,0,0
"6132",2022,17,"second","odd","Philadelphia Eagles",-10,0,0,1
"6133",2022,17,"second","odd","Seattle Seahawks",17,1,0,0
"6134",2022,17,"second","odd","Tampa Bay Buccaneers",6,1,0,0
"6135",2022,17,"second","odd","Washington Commanders",-14,0,0,1
"6136",2022,18,"second","even","Jacksonville Jaguars",4,1,0,0
"6137",2022,18,"second","even","Las Vegas Raiders",-18,0,0,1
"6138",2022,18,"second","even","Atlanta Falcons",13,1,0,0
"6139",2022,18,"second","even","Buffalo Bills",12,1,0,0
"6140",2022,18,"second","even","Chicago Bears",-16,0,0,1
"6141",2022,18,"second","even","Cincinnati Bengals",11,1,0,0
"6142",2022,18,"second","even","Denver Broncos",3,1,0,0
"6143",2022,18,"second","even","Green Bay Packers",-4,0,0,1
"6144",2022,18,"second","even","Indianapolis Colts",-1,0,0,1
"6145",2022,18,"second","even","Miami Dolphins",5,1,0,0
"6146",2022,18,"second","even","New Orleans Saints",-3,0,0,1
"6147",2022,18,"second","even","Philadelphia Eagles",6,1,0,0
"6148",2022,18,"second","even","Pittsburgh Steelers",14,1,0,0
"6149",2022,18,"second","even","San Francisco 49ers",25,1,0,0
"6150",2022,18,"second","even","Seattle Seahawks",3,1,0,0
"6151",2022,18,"second","even","Washington Commanders",20,1,0,0
"6152",2023,1,"first","odd","Kansas City Chiefs",-1,0,0,1
"6153",2023,1,"first","odd","Atlanta Falcons",14,1,0,0
"6154",2023,1,"first","odd","Baltimore Ravens",16,1,0,0
"6155",2023,1,"first","odd","Chicago Bears",-18,0,0,1
"6156",2023,1,"first","odd","Cleveland Browns",21,1,0,0
"6157",2023,1,"first","odd","Denver Broncos",-1,0,0,1
"6158",2023,1,"first","odd","Indianapolis Colts",-10,0,0,1
"6159",2023,1,"first","odd","Los Angeles Chargers",-2,0,0,1
"6160",2023,1,"first","odd","Minnesota Vikings",-3,0,0,1
"6161",2023,1,"first","odd","New England Patriots",-5,0,0,1
"6162",2023,1,"first","odd","New Orleans Saints",1,1,0,0
"6163",2023,1,"first","odd","New York Giants",-40,0,0,1
"6164",2023,1,"first","odd","Pittsburgh Steelers",-23,0,0,1
"6165",2023,1,"first","odd","Seattle Seahawks",-17,0,0,1
"6166",2023,1,"first","odd","Washington Commanders",4,1,0,0
"6167",2023,1,"first","odd","New York Jets",6,1,0,0
"6168",2023,2,"first","even","Philadelphia Eagles",6,1,0,0
"6169",2023,2,"first","even","Arizona Cardinals",-3,0,0,1
"6170",2023,2,"first","even","Atlanta Falcons",1,1,0,0
"6171",2023,2,"first","even","Buffalo Bills",28,1,0,0
"6172",2023,2,"first","even","Cincinnati Bengals",-3,0,0,1
"6173",2023,2,"first","even","Dallas Cowboys",20,1,0,0
"6174",2023,2,"first","even","Denver Broncos",-2,0,0,1
"6175",2023,2,"first","even","Detroit Lions",-6,0,0,1
"6176",2023,2,"first","even","Houston Texans",-11,0,0,1
"6177",2023,2,"first","even","Jacksonville Jaguars",-8,0,0,1
"6178",2023,2,"first","even","Los Angeles Rams",-7,0,0,1
"6179",2023,2,"first","even","New England Patriots",-7,0,0,1
"6180",2023,2,"first","even","Tampa Bay Buccaneers",10,1,0,0
